transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13252,21,1692,2017-04-27,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00.000000000
372,56,1692,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 11:24:07.000000000
6874,45,1692,2017-08-20,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 10:27:48.000000000
4123,84,1692,2017-08-25,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:06:07.000000000
5959,31,1693,2017-01-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31.000000000
5930,26,1693,2017-04-13,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35.000000000
19152,1,1693,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
9368,26,1693,2017-06-16,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35.000000000
7483,35,1693,2017-07-15,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27.000000000
11399,31,1693,2017-08-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31.000000000
16809,65,1693,2017-10-16,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:42:25.000000000
8509,92,1694,2017-03-20,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 11:47:38.000000000
12037,38,1694,2017-04-08,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 10:08:18.000000000
6766,32,1694,2017-05-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 09:35:27.000000000
772,58,1694,2017-05-10,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:24:07.000000000
9051,44,1694,2017-09-10,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 10:27:48.000000000
16100,74,1694,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:31:13.000000000
10042,61,1694,2017-12-11,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 10:44:07.000000000
1827,6,1695,2017-04-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 10:50:31.000000000
14917,5,1695,2017-04-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53.000000000
11228,1,1695,2017-08-01,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 11:43:46.000000000
8963,88,1695,2017-09-28,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 11:11:43.000000000
6113,38,1695,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:35:01.000000000
12394,0,1696,2017-03-25,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:41:45.000000000
14311,21,1696,2017-05-19,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01.000000000
2078,93,1696,2017-06-07,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50.000000000
13816,38,1696,2017-07-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07.000000000
19624,52,1696,2017-08-07,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:17:50.000000000
14405,36,1696,2017-09-20,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:57:07.000000000
6283,7,1696,2017-10-22,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48.000000000
17039,99,1696,2017-10-30,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:49:51.000000000
16928,50,1696,2017-12-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17.000000000
8508,90,1697,2017-01-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:06:07.000000000
13891,64,1697,2017-01-24,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 09:43:16.000000000
2900,65,1697,2017-03-14,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:14:47.000000000
4756,20,1697,2017-09-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:46:44.000000000
2342,64,1697,2017-12-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 10:44:07.000000000
12888,61,1698,2017-01-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 09:24:39.000000000
16404,27,1698,2017-04-08,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 11:51:36.000000000
17565,20,1698,2017-05-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 10:05:34.000000000
19563,91,1698,2017-05-26,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:13:53.000000000
13378,9,1698,2017-07-20,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 10:30:38.000000000
13550,3,1698,2017-08-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:35:01.000000000
1365,73,1698,2017-09-21,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 11:38:42.000000000
383,39,1698,2017-11-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:17:52.000000000
15115,92,1699,2017-01-10,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06.000000000
9509,89,1699,2017-03-23,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:41:22.000000000
10590,6,1699,2017-06-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:54:58.000000000
4595,11,1699,2017-07-13,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 11:04:40.000000000
12779,58,1699,2017-08-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 10:02:26.000000000
1477,13,1699,2017-09-03,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 10:44:53.000000000
11662,31,1699,2017-09-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31.000000000
2975,8,1699,2017-10-10,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 10:54:58.000000000
19011,0,1700,2017-05-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 10:25:39.000000000
6198,58,1700,2017-06-10,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 09:29:30.000000000
1466,69,1700,2017-08-24,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:43:46.000000000
18087,0,1700,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:25:39.000000000
18495,0,1700,2017-10-06,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 09:16:04.000000000
19976,35,1700,2017-10-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
5416,0,1700,2017-11-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25.000000000
15475,82,1701,2017-02-06,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44.000000000
19281,53,1701,2017-02-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58.000000000
18108,0,1701,2017-03-19,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:05:34.000000000
16603,0,1701,2017-10-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59.000000000
18516,0,1701,2017-12-25,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 09:29:25.000000000
17332,0,1702,2017-02-20,1.0,Approved,WeareA2B,Road,high,medium,226.94,545.0250000000001,1970-01-01 10:41:56.666666666
12635,34,1702,2017-03-08,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18.000000000
14556,17,1702,2017-03-17,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38.000000000
9779,72,1702,2017-08-09,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50.000000000
10204,77,1702,2017-08-24,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53.000000000
11815,38,1702,2017-11-15,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58.000000000
5678,62,1702,2017-12-16,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03.000000000
19482,97,1703,2017-02-07,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 09:16:04.000000000
2694,95,1703,2017-04-04,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:25:39.000000000
13904,67,1703,2017-06-04,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 11:41:45.000000000
3897,43,1703,2017-12-27,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 11:37:28.000000000
5382,9,1704,2017-02-27,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35.000000000
11892,46,1704,2017-09-02,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 10:06:01.000000000
9652,58,1705,2017-03-26,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:42:52.000000000
13912,27,1705,2017-09-18,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:50:31.000000000
8219,65,1705,2017-11-23,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 11:13:30.000000000
15072,42,1705,2017-12-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46.000000000
6271,98,1706,2017-04-17,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:55:07.000000000
17520,91,1706,2017-08-14,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 09:50:55.000000000
16320,27,1706,2017-09-17,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27.000000000
6713,84,1706,2017-10-08,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 11:15:53.000000000
9337,80,1706,2017-10-14,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 09:43:16.000000000
14629,88,1706,2017-10-28,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 11:04:40.000000000
17953,97,1706,2017-11-21,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 10:36:56.000000000
7170,10,1706,2017-12-28,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:36:33.000000000
19131,0,1707,2017-01-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59.000000000
554,12,1707,2017-01-31,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33.000000000
17540,40,1707,2017-05-23,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23.000000000
6419,0,1707,2017-09-03,0.0,Approved,Trek Bicycles,Standard,low,large,398.08,390.65250000000003,1970-01-01 10:45:55.500000000
6272,91,1707,2017-09-08,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42.000000000
1698,0,1707,2017-10-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
19822,0,1707,2017-10-20,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52.000000000
9818,98,1707,2017-11-28,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10.000000000
19550,61,1707,2017-12-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09.000000000
12541,74,1708,2017-01-11,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:51:28.000000000
7669,59,1708,2017-02-08,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:02:25.000000000
17978,34,1708,2017-03-26,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 09:29:30.000000000
18714,28,1708,2017-04-16,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 09:27:59.000000000
15857,78,1709,2017-01-17,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33.000000000
10231,76,1709,2017-02-21,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42.000000000
13870,87,1709,2017-04-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27.000000000
13210,9,1709,2017-08-17,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09.000000000
14796,59,1709,2017-12-26,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30.000000000
3596,76,1710,2017-01-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 10:25:39.000000000
898,0,1710,2017-04-03,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
16338,0,1710,2017-06-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22.000000000
9114,63,1710,2017-10-11,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 09:28:35.000000000
14871,27,1711,2017-04-14,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:44:12.000000000
13795,2,1711,2017-06-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:51:50.000000000
7269,0,1711,2017-06-08,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 09:35:56.000000000
13286,0,1711,2017-07-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 11:16:58.000000000
2882,79,1711,2017-08-13,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:41:22.000000000
17492,59,1711,2017-10-31,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:25:39.000000000
185,91,1711,2017-11-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 10:36:33.000000000
8571,86,1712,2017-02-01,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 11:16:58.000000000
15953,32,1712,2017-03-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 10:41:22.000000000
9245,10,1713,2017-01-28,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 11:15:53.000000000
5876,95,1713,2017-06-21,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55.000000000
4460,11,1713,2017-08-06,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 09:30:44.000000000
13564,0,1713,2017-08-21,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25.000000000
1661,61,1713,2017-09-07,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09.000000000
4018,33,1713,2017-10-30,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 11:17:52.000000000
2586,77,1713,2017-12-24,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:24:24.000000000
6372,0,1714,2017-01-11,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25.000000000
14896,0,1714,2017-01-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 11:12:16.000000000
4312,38,1714,2017-02-26,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:42:53.000000000
937,35,1714,2017-07-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:19:44.000000000
15610,34,1714,2017-10-15,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 11:49:20.000000000
10654,56,1714,2017-11-22,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:19:12.000000000
7507,4,1715,2017-08-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:54:58.000000000
14417,91,1715,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 09:35:56.000000000
15923,14,1715,2017-09-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 11:04:40.000000000
13796,38,1716,2017-07-13,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58.000000000
12631,53,1716,2017-08-18,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10.000000000
4007,64,1717,2017-03-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:24:07.000000000
16459,86,1717,2017-04-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46.000000000
4884,35,1717,2017-07-02,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27.000000000
12715,81,1717,2017-11-14,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09.000000000
4060,35,1718,2017-04-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
6678,50,1718,2017-07-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 09:44:12.000000000
4759,58,1718,2017-09-28,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 11:05:15.000000000
7697,61,1718,2017-11-27,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 10:02:25.000000000
7508,22,1718,2017-12-06,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:11:43.000000000
9165,0,1719,2017-05-09,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 11:27:25.000000000
12856,11,1719,2017-06-29,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 11:35:01.000000000
15768,90,1719,2017-09-21,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 11:19:44.000000000
3628,0,1719,2017-11-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 10:27:48.000000000
4308,17,1719,2017-12-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 11:49:20.000000000
276,18,1720,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 09:30:44.000000000
9046,93,1720,2017-07-17,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 09:35:56.000000000
7294,89,1720,2017-08-29,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 11:47:38.000000000
4598,69,1720,2017-11-01,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 11:41:45.000000000
7402,78,1720,2017-12-07,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 09:17:09.000000000
10531,35,1721,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
13449,1,1721,2017-04-19,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39.000000000
19150,50,1721,2017-05-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 10:22:17.000000000
14222,82,1721,2017-08-29,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44.000000000
730,62,1721,2017-09-09,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38.000000000
17697,31,1721,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 11:43:38.000000000
19907,41,1721,2017-12-30,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53.000000000
4853,24,1722,2017-02-16,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:17:50.000000000
8689,28,1722,2017-02-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35.000000000
2908,86,1722,2017-02-22,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46.000000000
15010,82,1722,2017-03-19,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46.000000000
7782,54,1722,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15.000000000
2728,12,1722,2017-08-27,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56.000000000
4547,83,1722,2017-11-21,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13.000000000
1160,73,1722,2017-12-15,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59.000000000
8297,78,1722,2017-12-26,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 10:36:33.000000000
6715,35,1723,2017-02-05,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 11:16:58.000000000
2995,21,1723,2017-04-14,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:30:44.000000000
13081,24,1723,2017-10-12,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 09:17:35.000000000
3987,19,1723,2017-11-11,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 11:11:43.000000000
11666,17,1723,2017-12-13,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:17:50.000000000
12966,0,1724,2017-04-22,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:26:07.000000000
11882,0,1724,2017-05-31,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 09:35:27.000000000
949,50,1724,2017-08-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 09:44:12.000000000
1953,5,1724,2017-09-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 09:19:09.000000000
8377,17,1725,2017-04-01,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 10:25:39.000000000
6496,62,1725,2017-04-12,1.0,Cancelled,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:17:50.000000000
2202,33,1725,2017-06-27,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:57:07.000000000
16448,52,1725,2017-08-02,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01 11:46:44.000000000
1574,35,1725,2017-08-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 11:51:28.000000000
2648,56,1725,2017-09-21,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:19:12.000000000
6133,80,1725,2017-10-30,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:42:25.000000000
2977,4,1725,2017-10-31,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 09:43:16.000000000
6782,69,1726,2017-01-07,1.0,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53.000000000
11312,53,1726,2017-02-20,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58.000000000
18090,92,1726,2017-04-04,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19.000000000
15022,90,1726,2017-04-27,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01 09:44:12.000000000
14717,96,1726,2017-08-07,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34.000000000
6520,32,1726,2017-08-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27.000000000
1112,74,1726,2017-09-04,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 11:37:28.000000000
5461,0,1726,2017-12-21,1.0,Cancelled,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
4046,33,1727,2017-02-06,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46.000000000
17221,0,1727,2017-05-07,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22.000000000
5511,13,1727,2017-06-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58.000000000
7953,0,1727,2017-07-10,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:50:31.000000000
5884,86,1727,2017-08-07,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18.000000000
15155,32,1727,2017-08-28,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27.000000000
6611,21,1727,2017-10-20,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01.000000000
19300,13,1728,2017-04-12,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:49:20.000000000
16767,0,1728,2017-06-14,0.0,Approved,Solex,Road,medium,medium,1374.2,687.8516666666666,1970-01-01 11:02:35.666666666
4655,42,1728,2017-06-20,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46.000000000
18223,12,1728,2017-08-07,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 10:36:56.000000000
8999,29,1728,2017-09-24,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 11:51:36.000000000
16174,51,1728,2017-10-28,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 11:23:29.000000000
9733,35,1728,2017-11-15,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27.000000000
